"","uid","itemNo","valence","internal_node_id","trial_type","chosen_attr","stimulus","nTimeouts","chosen_attr_type","time_elapsed","rt","response","trial_index","timedout","taskNo","trialNo","condition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","interpersonal","category","subcategory","event","internalChosen","globalChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"2871","subCA1_45",115,"positive","0.0-20.0-0.29-0.29","html-button-response-ca","My friends think highly of me","A friend tells you you are a good person",0,"internal_global",1794067,1991,2,220,FALSE,1,29,"psychoed",1805741,1408592.89999998,1621787.10000002,64,45,"yes","friends","personal qualities","A friend tells you you are a good person",1,1,1,0,0,0
"2872","subCA1_45",28,"positive","0.0-20.0-0.3-0.3","html-button-response-ca","I'm a good communicator","You speak during a neighbourhood association meeting and receive applause",0,"internal_global",1631317,5012,2,193,FALSE,1,3,"psychoed",1805741,1408592.89999998,1621787.10000002,64,45,"yes","contemporaries (not known well)","feedback/responsibility","You speak during a neighbourhood association meeting and receive applause",1,1,1,0,0,0
"2873","subCA1_45",120,"positive","0.0-20.0-0.30-0.30","html-button-response-ca","My friends care about me","A friend calls you up out of the blue to see how you are",0,"internal_global",1798274,2696,1,221,FALSE,1,30,"psychoed",1805741,1408592.89999998,1621787.10000002,64,45,"yes","friends","reaching out","A friend calls you up out of the blue to see how you are",1,1,1,0,0,0
"2874","subCA1_45",125,"negative","0.0-20.0-0.31-0.31","html-button-response-ca","Often tests are unecessarily hard","You find out that you didn't pass a test you took that counts towards a professional exam",0,"external_global",1805740,5958,1,222,FALSE,1,31,"psychoed",1805741,1408592.89999998,1621787.10000002,64,45,"no","formal assessment (academic)","non-social","You find out that you didn't pass a test you took that counts towards a professional exam",0,1,0,0,1,0
"2875","subCA1_45",29,"positive","0.0-20.0-0.4-0.4","html-button-response-ca","I'm a fun person to be around","A colleague tells you they like your company",0,"internal_global",1635012,2187,0,194,FALSE,1,4,"psychoed",1805741,1408592.89999998,1621787.10000002,64,45,"yes","colleagues","personal qualities","A colleague tells you they like your company",1,1,1,0,0,0
"2876","subCA1_45",31,"positive","0.0-20.0-0.5-0.5","html-button-response-ca","People I care about look up to me","Someone you are close to tells you that they admire you",0,"internal_global",1639743,3222,0,195,FALSE,1,5,"psychoed",1805741,1408592.89999998,1621787.10000002,64,45,"yes","close relationship","personal qualities","Someone you are close to tells you that they admire you",1,1,1,0,0,0
"2877","subCA1_45",35,"positive","0.0-20.0-0.6-0.6","html-button-response-ca","I'm generally OK at this kind of puzzle","You complete today's crossword easily",0,"internal_specific",1647856,6602,2,196,FALSE,1,6,"psychoed",1805741,1408592.89999998,1621787.10000002,64,45,"no","general performance (academic)","non-social","You complete today's crossword easily",1,0,0,1,0,0
"2878","subCA1_45",37,"negative","0.0-20.0-0.7-0.7","html-button-response-ca","This problem was too complicated to work out without writing everything out","You struggle to work out what everyone needs to pay when booking a work activity",0,"external_specific",1656638,7271,1,197,FALSE,1,7,"psychoed",1805741,1408592.89999998,1621787.10000002,64,45,"no","formal assessment (academic)","semi-social","You struggle to work out what everyone needs to pay when booking a work activity",0,0,0,0,0,1
"2879","subCA1_45",44,"negative","0.0-20.0-0.8-0.8","html-button-response-ca","My colleagues probably thought I was too busy at the time","You discover that you haven't been invited to an after-work social event",0,"external_specific",1663432,5284,1,198,FALSE,1,8,"psychoed",1805741,1408592.89999998,1621787.10000002,64,45,"yes","colleagues","reaching out","You discover that you haven't been invited to an after-work social event",0,0,0,0,0,1
"2880","subCA1_45",45,"negative","0.0-20.0-0.9-0.9","html-button-response-ca","On this occasion, people may have been preocuppied with something else (e.g., their own presentations)","You present your work to the rest of your evening class but it doesn't receive much positive feedback",0,"external_specific",1671043,6106,2,199,FALSE,1,9,"psychoed",1805741,1408592.89999998,1621787.10000002,64,45,"yes","contemporaries (not known well)","feedback/responsibility","You present your work to the rest of your evening class but it doesn't receive much positive feedback",0,0,0,0,0,1
"2881","subCA1_46",0,"negative","0.0-2.0-0.0-0.0","html-button-response-ca","I probably did something recently to annoy them","You find out that someone you consider a friend has talked about you negatively behind your back",0,"internal_specific",208787,17675,2,3,FALSE,0,0,"psychoed",3110906,2207253,2662309,64,46,"yes","friends","personal qualities","You find out that someone you consider a friend has talked about you negatively behind your back",1,0,0,1,0,0
"2882","subCA1_46",1,"positive","0.0-2.0-0.1-0.1","html-button-response-ca","People usually like to include me in things","Someone from work invites you out for a cup of coffee",0,"internal_global",228726,18427,3,4,FALSE,0,1,"psychoed",3110906,2207253,2662309,64,46,"yes","colleagues","reaching out","Someone from work invites you out for a cup of coffee",1,1,1,0,0,0
"2883","subCA1_46",18,"negative","0.0-2.0-0.10-0.10","html-button-response-ca","I'm disorganised and inefficient","You didn't get the amount of work done you needed to",0,"internal_global",387978,10619,3,13,FALSE,0,10,"psychoed",3110906,2207253,2662309,64,46,"no","general performance (job)","non-social","You didn't get the amount of work done you needed to",1,1,1,0,0,0
"2884","subCA1_46",22,"negative","0.0-2.0-0.11-0.11","html-button-response-ca","I haven't really made an effort to talk to my colleagues recently","You walk past a cafe close to work and see your some of your colleagues are meeting for lunch without you",0,"internal_specific",406016,16532,1,14,FALSE,0,11,"psychoed",3110906,2207253,2662309,64,46,"yes","colleagues","reaching out","You walk past a cafe close to work and see your some of your colleagues are meeting for lunch without you",1,0,0,1,0,0
"2885","subCA1_46",24,"positive","0.0-2.0-0.12-0.12","html-button-response-ca","This particular friend happens to have a similar sense of humour to me","A friend tells you you make them laugh",0,"external_specific",423239,15718,2,15,FALSE,0,12,"psychoed",3110906,2207253,2662309,64,46,"yes","friends","personal qualities","A friend tells you you make them laugh",0,0,0,0,0,1
"2886","subCA1_46",32,"positive","0.0-2.0-0.13-0.13","html-button-response-ca","People often say nice things to people close to them","A friend tells you speaking with you always makes them feel better",0,"external_global",439163,14418,2,16,FALSE,0,13,"psychoed",3110906,2207253,2662309,64,46,"yes","friends","personal qualities","A friend tells you speaking with you always makes them feel better",0,1,0,0,1,0
"2887","subCA1_46",39,"positive","0.0-2.0-0.14-0.14","html-button-response-ca","They probably just put forward the person who has been here the longest","You find out that you have been put forward for a leadership position at work",0,"external_specific",463325,22656,0,17,FALSE,0,14,"psychoed",3110906,2207253,2662309,64,46,"no","formal assessment (job)","non-social","You find out that you have been put forward for a leadership position at work",0,0,0,0,0,1
"2888","subCA1_46",41,"negative","0.0-2.0-0.15-0.15","html-button-response-ca","Application systems are generally complicated and things can get lost","You submited an application to join a local community forum but haven't heard anything back",0,"external_global",477848,13016,3,18,FALSE,0,15,"psychoed",3110906,2207253,2662309,64,46,"no","general functioning (everyday life: easier task)","getting along (semi-social)","You submited an application to join a local community forum but haven't heard anything back",0,1,0,0,1,0
"2889","subCA1_46",43,"positive","0.0-2.0-0.16-0.16","html-button-response-ca","Recently, I have made an effort to be there for this particular friend","Someone you are close to has sent you a card thanking you for being there for them during a difficult time",0,"internal_specific",524904,11510,1,20,FALSE,0,16,"psychoed",3110906,2207253,2662309,64,46,"yes","close relationship","reaching out","Someone you are close to has sent you a card thanking you for being there for them during a difficult time",1,0,0,1,0,0
"2890","subCA1_46",54,"positive","0.0-2.0-0.17-0.17","html-button-response-ca","Some people are just nice and like to give positive feedback","You find out someone has contacted your employer to praise work you did for them",0,"external_global",538371,11948,0,21,FALSE,0,17,"psychoed",3110906,2207253,2662309,64,46,"no","general performance (job)","semi-social","You find out someone has contacted your employer to praise work you did for them",0,1,0,0,1,0
"2891","subCA1_46",62,"positive","0.0-2.0-0.18-0.18","html-button-response-ca","I've been making a particular effort recently to spend time learning new things","You successfully practice saying some phrases of a new language you are trying to learn",0,"internal_specific",555463,15582,2,22,FALSE,0,18,"psychoed",3110906,2207253,2662309,64,46,"no","general functioning (everyday life: harder task)","life activities","You practice saying some phrases of a new language you are trying to learn",1,0,0,1,0,0
"2892","subCA1_46",68,"positive","0.0-2.0-0.19-0.19","html-button-response-ca","I have been helping this person out with something private recently","Someone you are close to tells you they trust you",0,"internal_specific",574004,17033,1,23,FALSE,0,19,"psychoed",3110906,2207253,2662309,64,46,"yes","close relationship","personal qualities","Someone you are close to tells you they trust you",1,0,0,1,0,0
"2893","subCA1_46",2,"negative","0.0-2.0-0.2-0.2","html-button-response-ca","I probably haven't been responsive enough to their recent messages","You message your friend to ask for advice but they don't reply",0,"internal_specific",246020,15785,0,5,FALSE,0,2,"psychoed",3110906,2207253,2662309,64,46,"yes","friends","reaching out","You message your friend to ask for advice but they don't reply",1,0,0,1,0,0
"2894","subCA1_46",72,"negative","0.0-2.0-0.20-0.20","html-button-response-ca","For this speech, my ideas weren't put together very well","You speak during a community meeting but feel like people aren't interested in what you have to say",0,"internal_specific",595849,20337,3,24,FALSE,0,20,"psychoed",3110906,2207253,2662309,64,46,"yes","contemporaries (not known well)","feedback/responsibility","You speak during a community meeting but feel like people aren't interested in what you have to say",1,0,0,1,0,0
"2895","subCA1_46",74,"negative","0.0-2.0-0.21-0.21","html-button-response-ca","On this occasion, I wasn't paying enough attention","You washed your clothes on the wrong setting and the colours have run",0,"internal_specific",614308,16953,1,25,FALSE,0,21,"psychoed",3110906,2207253,2662309,64,46,"no","general functioning (everyday life: easier task)","self-care","You washed your clothes on the wrong setting and the colours have run",1,0,0,1,0,0
"2896","subCA1_46",79,"negative","0.0-2.0-0.22-0.22","html-button-response-ca","People often miss other people waving at them in the street","You see a very close friend and wave at them but they don't wave back",0,"external_global",640140,24325,3,26,FALSE,0,22,"psychoed",3110906,2207253,2662309,64,46,"yes","close relationship","reaching out","You see a very close friend and wave at them but they don't wave back",0,1,0,0,1,0
"2897","subCA1_46",93,"positive","0.0-2.0-0.23-0.23","html-button-response-ca","Colleagues tend to be polite to their coworkers","A colleague comments on the high quality of your recent work",0,"external_global",651331,9684,1,27,FALSE,0,23,"psychoed",3110906,2207253,2662309,64,46,"no","general performance (job)","semi-social","A colleague comments on the high quality of your recent work",0,1,0,0,1,0
"2898","subCA1_46",99,"negative","0.0-2.0-0.24-0.24","html-button-response-ca","Recently, I haven't been involved much in community events","You want to be nominated for a role in your local community group but no one suggests you",0,"internal_specific",673619,20781,1,28,FALSE,0,24,"psychoed",3110906,2207253,2662309,64,46,"yes","contemporaries (not known well)","feedback/responsibility","You want to be nominated for a role in your local community group but no one suggests you",1,0,0,1,0,0
"2899","subCA1_46",101,"positive","0.0-2.0-0.25-0.25","html-button-response-ca","Colleagues generally try and include everyone in team events","Someone from work tells you they would like to be on your team for a work social event",0,"external_global",694179,19053,2,29,FALSE,0,25,"psychoed",3110906,2207253,2662309,64,46,"yes","colleagues","reaching out","Someone from work tells you they would like to be on your team for a work social event",0,1,0,0,1,0
"2900","subCA1_46",104,"positive","0.0-2.0-0.26-0.26","html-button-response-ca","I probably made an effort to check up on this particular person recently","Someone you care about takes time out of their busy day to check in on you ",0,"internal_specific",704818,9133,3,30,FALSE,0,26,"psychoed",3110906,2207253,2662309,64,46,"yes","close relationship","reaching out","Someone you care about takes time out of their busy day to check in on you",1,0,0,1,0,0
"2901","subCA1_46",105,"negative","0.0-2.0-0.27-0.27","html-button-response-ca","On this occasion, I let myself be distracted by something unimportant","You forget you put dinner in the oven and it burns",0,"internal_specific",715890,9565,1,31,FALSE,0,27,"psychoed",3110906,2207253,2662309,64,46,"no","general functioning (everyday life: easier task)","self-care","You forget you put dinner in the oven and it burns",1,0,0,1,0,0
"2902","subCA1_46",112,"negative","0.0-2.0-0.28-0.28","html-button-response-ca","This particular person seems to be rude about everyone","You overhear a colleague telling someone else they don't like you",0,"external_specific",731563,14167,1,32,FALSE,0,28,"psychoed",3110906,2207253,2662309,64,46,"yes","colleagues","personal qualities","You overhear a colleague telling someone else they don't like you",0,0,0,0,0,1
"2903","subCA1_46",113,"positive","0.0-2.0-0.29-0.29","html-button-response-ca","Recently, I've taken the time to help out this colleage with their work","A colleague tells you they particularly appreciate your feedback on their work, as it is valuable",0,"internal_specific",757926,24855,2,33,FALSE,0,29,"psychoed",3110906,2207253,2662309,64,46,"yes","colleagues","personal qualities","A colleague tells you they particularly appreciate your feedback on their work, as it is valuable",1,0,0,1,0,0
"2904","subCA1_46",3,"negative","0.0-2.0-0.3-0.3","html-button-response-ca","I'm hopeless at remembering things","You return from the shops without something important from your shopping list",0,"internal_global",263766,16238,1,6,FALSE,0,3,"psychoed",3110906,2207253,2662309,64,46,"no","general functioning (everyday life: harder task)","life activities","You return from the shops without something important from your shopping list",1,1,1,0,0,0
"2905","subCA1_46",116,"positive","0.0-2.0-0.30-0.30","html-button-response-ca","Most people probably get nominated for these awards at some point","You find out a colleague has nominated you for a performance award at work",0,"external_global",770100,10668,1,34,FALSE,0,30,"psychoed",3110906,2207253,2662309,64,46,"no","formal assessment (job)","semi-social","You find out a colleague has nominated you for a performance award at work",0,1,0,0,1,0
"2906","subCA1_46",127,"positive","0.0-2.0-0.31-0.31","html-button-response-ca","I worked hard on this presentation so it turned out well","You present your work during your evening class and get lots of praise from your classmates",0,"internal_specific",785175,13569,3,35,FALSE,0,31,"psychoed",3110906,2207253,2662309,64,46,"yes","contemporaries (not known well)","feedback/responsibility","You present your work during your evening class and get lots of praise from your classmates",1,0,0,1,0,0
"2907","subCA1_46",5,"negative","0.0-2.0-0.4-0.4","html-button-response-ca","There are always times when life gets in the way of things we'd like to prioritise","You'd like to be more engaged in your local community",0,"external_global",285492,20218,0,7,FALSE,0,4,"psychoed",3110906,2207253,2662309,64,46,"no","general functioning (everyday life: harder task)","getting along (semi-social)","You'd like to be more engaged in your local community",0,1,0,0,1,0
"2908","subCA1_46",7,"negative","0.0-2.0-0.5-0.5","html-button-response-ca","There probably happened to be a better suggestion put forward that day","Your suggestion for a community social event receives the lowest number of votes",0,"external_specific",307572,20572,2,8,FALSE,0,5,"psychoed",3110906,2207253,2662309,64,46,"yes","contemporaries (not known well)","feedback/responsibility","Your suggestion for a community social event receives the lowest number of votes",0,0,0,0,0,1
"2909","subCA1_46",8,"positive","0.0-2.0-0.6-0.6","html-button-response-ca","This particular person is probably just nice about everyone","You receive anonymised feedback on your work performance by colleagues, and it's very complimentary",0,"external_specific",326565,17487,0,9,FALSE,0,6,"psychoed",3110906,2207253,2662309,64,46,"no","formal assessment (job)","non-social","You receive anonymised feedback on your work performance by colleagues, and it's very complimentary",0,0,0,0,0,1
"2910","subCA1_46",13,"negative","0.0-2.0-0.7-0.7","html-button-response-ca","People I feel close to don't actually like me","Someone you feel very close to is having a birthday dinner but hasn't invited you",0,"internal_global",343653,15580,1,10,FALSE,0,7,"psychoed",3110906,2207253,2662309,64,46,"yes","close relationship","reaching out","Someone you feel very close to is having a birthday dinner but hasn't invited you",1,1,1,0,0,0
"2911","subCA1_46",15,"positive","0.0-2.0-0.8-0.8","html-button-response-ca","On this occasion, they probably just had to choose someone","You find out that your manager wants to put you forward for promotion at work",0,"external_specific",356776,11616,2,11,FALSE,0,8,"psychoed",3110906,2207253,2662309,64,46,"no","general performance (job)","non-social","You find out that your manager wants to put you forward for promotion at work",0,0,0,0,0,1
"2912","subCA1_46",17,"negative","0.0-2.0-0.9-0.9","html-button-response-ca","Everyone pretends not to see people they know sometimes","You smile at someone across the street you recognise, but they don't smile back",0,"external_global",375852,17570,1,12,FALSE,0,9,"psychoed",3110906,2207253,2662309,64,46,"yes","contemporaries (not known well)","reaching out","You smile at someone across the street you recognise, but they don't smile back",0,1,0,0,1,0
"2913","subCA1_46",11,"positive","0.0-20.0-0.0-0.0","html-button-response-ca","On this occasion, I knew a lot about the topics that came up","You take part in a quiz at work and get lots of answers right, so your team wins",0,"internal_specific",2583749,7853,1,186,FALSE,1,0,"psychoed",3110906,2207253,2662309,64,46,"no","formal assessment (academic)","semi-social","You take part in a quiz at work and get lots of answers right, so your team wins",1,0,0,1,0,0
"2914","subCA1_46",21,"positive","0.0-20.0-0.1-0.1","html-button-response-ca","I can usually get my head around straightforward problems","Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them",0,"internal_specific",2596870,11609,3,187,FALSE,1,1,"psychoed",3110906,2207253,2662309,64,46,"no","general performance (academic)","semi-social","Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them",1,0,0,1,0,0
"2915","subCA1_46",47,"negative","0.0-20.0-0.10-0.10","html-button-response-ca","This particular person probably doesn't have a similar sense of humour to me","Someone you are close to tells you you are not funny",0,"external_specific",2727507,15515,1,196,FALSE,1,10,"psychoed",3110906,2207253,2662309,64,46,"yes","close relationship","personal qualities","Someone you are close to tells you you are not funny",0,0,0,0,0,1
"2916","subCA1_46",53,"positive","0.0-20.0-0.11-0.11","html-button-response-ca","In the past, I have helped out this particular colleage with some advice","Someone you work with tells you they trust your judgement",0,"internal_specific",2733528,4513,1,197,FALSE,1,11,"psychoed",3110906,2207253,2662309,64,46,"yes","colleagues","personal qualities","Someone you work with tells you they trust your judgement",1,0,0,1,0,0
"2917","subCA1_46",55,"negative","0.0-20.0-0.12-0.12","html-button-response-ca","It's often the case that people accidentally disclose others' secrets","Someone you care about deeply has disclosed something you told them in confidence to someone else",0,"external_global",2750273,15231,2,198,FALSE,1,12,"psychoed",3110906,2207253,2662309,64,46,"yes","close relationship","reaching out","Someone you care about deeply has disclosed something you told them in confidence to someone else",0,1,0,0,1,0
"2918","subCA1_46",56,"positive","0.0-20.0-0.13-0.13","html-button-response-ca","I have recently been helping this particular person work through something","Someone you are close to tells you they consider you a role model",0,"internal_specific",2756412,4629,0,199,FALSE,1,13,"psychoed",3110906,2207253,2662309,64,46,"yes","close relationship","personal qualities","Someone you are close to tells you they consider you a role model",1,0,0,1,0,0
"2919","subCA1_46",59,"negative","0.0-20.0-0.14-0.14","html-button-response-ca","It's not uncommon for people to let off steam by talking about their colleagues","You overhear someone at work talking about you behind your back",0,"external_global",2762950,5028,0,200,FALSE,1,14,"psychoed",3110906,2207253,2662309,64,46,"yes","colleagues","personal qualities","You overhear someone at work talking about you behind your back",0,1,0,0,1,0
"2920","subCA1_46",61,"negative","0.0-20.0-0.15-0.15","html-button-response-ca","On this occasion, I probably didn't spend enough time preparing","You give a presentation at work and it seems like no one is paying attention",0,"internal_specific",2770972,6512,3,201,FALSE,1,15,"psychoed",3110906,2207253,2662309,64,46,"no","general performance (job)","semi-social","You give a presentation at work and it seems like no one is paying attention",1,0,0,1,0,0
"2921","subCA1_46",67,"negative","0.0-20.0-0.16-0.16","html-button-response-ca","This particular friend is probably dealing with something right now that demands all their attention","You ask a friend for help with something important but they say they are too busy",0,"external_specific",2788615,12536,1,203,FALSE,1,16,"psychoed",3110906,2207253,2662309,64,46,"yes","friends","reaching out","You ask a friend for help with something important but they say they are too busy",0,0,0,0,0,1
"2922","subCA1_46",73,"positive","0.0-20.0-0.17-0.17","html-button-response-ca","Recently, I've been performing well in my job","You receive an excellent performance evaluation from your boss",0,"internal_specific",2793703,3581,0,204,FALSE,1,17,"psychoed",3110906,2207253,2662309,64,46,"no","formal assessment (job)","semi-social","You receive an excellent performance evaluation from your boss",1,0,0,1,0,0
"2923","subCA1_46",75,"negative","0.0-20.0-0.18-0.18","html-button-response-ca","It is not uncommon for people to say unintendedly hurtful things to their friends","A friend tells you that you are being difficult",0,"external_global",2807864,12651,1,205,FALSE,1,18,"psychoed",3110906,2207253,2662309,64,46,"yes","friends","personal qualities","A friend tells you that you are being difficult",0,1,0,0,1,0
"2924","subCA1_46",76,"negative","0.0-20.0-0.19-0.19","html-button-response-ca","I haven't been making as much effort at work as I could have recently","You find out that colleague has scored you poorly on a a performance evaluation",0,"internal_specific",2816668,7291,3,206,FALSE,1,19,"psychoed",3110906,2207253,2662309,64,46,"no","formal assessment (job)","semi-social","You find out that colleague has scored you poorly on a a performance evaluation",1,0,0,1,0,0
"2925","subCA1_46",25,"negative","0.0-20.0-0.2-0.2","html-button-response-ca","Something or someone probably startled me","You start doing the washing up but drop and smash a plate",0,"external_specific",2611463,13082,0,188,FALSE,1,2,"psychoed",3110906,2207253,2662309,64,46,"no","general functioning (everyday life: easier task)","self-care","You start doing the washing up but drop and smash a plate",0,0,0,0,0,1
"2926","subCA1_46",77,"positive","0.0-20.0-0.20-0.20","html-button-response-ca","I made a special effort to prepare for this particular test","You find out you passed a difficult test for a professional qualification you wanted",0,"internal_specific",2827274,9098,2,207,FALSE,1,20,"psychoed",3110906,2207253,2662309,64,46,"no","formal assessment (academic)","non-social","You find out you passed a difficult test for a professional qualification you wanted",1,0,0,1,0,0
"2927","subCA1_46",78,"positive","0.0-20.0-0.21-0.21","html-button-response-ca","People tend to say nice things to their friends from time to time","A friend tells you you are a good friend to them",0,"external_global",2836079,7297,3,208,FALSE,1,21,"psychoed",3110906,2207253,2662309,64,46,"yes","friends","personal qualities","A friend tells you you are a good friend to them",0,1,0,0,1,0
"2928","subCA1_46",83,"negative","0.0-20.0-0.22-0.22","html-button-response-ca","Recently, I haven't tried much to engage with my colleagues","You aren't nominated for an award recognizing contribution to workplace culture",0,"internal_specific",2842672,5084,0,209,FALSE,1,22,"psychoed",3110906,2207253,2662309,64,46,"yes","colleagues","personal qualities","You aren't nominated for an award recognizing contribution to workplace culture",1,0,0,1,0,0
"2929","subCA1_46",84,"positive","0.0-20.0-0.23-0.23","html-button-response-ca","This colleague is probably going trying to get something out of me at the moment","Someone from work tells you they consider you trustworthy",0,"external_specific",2896902,52720,1,210,FALSE,1,23,"psychoed",3110906,2207253,2662309,64,46,"yes","colleagues","personal qualities","Someone from work tells you they consider you trustworthy",0,0,0,0,0,1
"2930","subCA1_46",97,"negative","0.0-20.0-0.24-0.24","html-button-response-ca","This week, there happened to be more important things happening","You find yourself struggling to meet your targets at work",0,"external_specific",2902322,3910,2,211,FALSE,1,24,"psychoed",3110906,2207253,2662309,64,46,"no","general performance (job)","non-social","You find yourself struggling to meet your targets at work",0,0,0,0,0,1
"2931","subCA1_46",100,"negative","0.0-20.0-0.25-0.25","html-button-response-ca","This person is probably not able to respond right now (e.g., they are unwell or away)","Someone you care deeply about is not responding to your calls and messages",0,"external_specific",2918498,14667,0,212,FALSE,1,25,"psychoed",3110906,2207253,2662309,64,46,"yes","close relationship","reaching out","Someone you care deeply about is not responding to your calls and messages",0,0,0,0,0,1
"2932","subCA1_46",102,"positive","0.0-20.0-0.26-0.26","html-button-response-ca","On this particular occasion, I had something important to say","A letter you have written to the newspaper is selected to be published",0,"internal_specific",3009184,89172,1,213,FALSE,1,26,"psychoed",3110906,2207253,2662309,64,46,"no","formal assessment (academic)","non-social","A letter you have written to the newspaper is selected to be published",1,0,0,1,0,0
"2933","subCA1_46",108,"negative","0.0-20.0-0.27-0.27","html-button-response-ca","People often accidentally miss people off invite lists","You find out a friend is having a party but hasn't invited you",0,"external_global",3055093,44399,0,214,FALSE,1,27,"psychoed",3110906,2207253,2662309,64,46,"yes","friends","reaching out","You find out a friend is having a party but hasn't invited you",0,1,0,0,1,0
"2934","subCA1_46",110,"positive","0.0-20.0-0.28-0.28","html-button-response-ca","Recently, I've made a particular effort to help out this person","Someone you are close to tells you they wish they were more like you",0,"internal_specific",3067159,10557,3,215,FALSE,1,28,"psychoed",3110906,2207253,2662309,64,46,"yes","close relationship","personal qualities","Someone you are close to tells you they wish they were more like you",1,0,0,1,0,0
"2935","subCA1_46",115,"positive","0.0-20.0-0.29-0.29","html-button-response-ca","Recently, I have made an effort to spend time with this person","A friend tells you you are a good person",0,"internal_specific",3092333,23659,2,216,FALSE,1,29,"psychoed",3110906,2207253,2662309,64,46,"yes","friends","personal qualities","A friend tells you you are a good person",1,0,0,1,0,0
"2936","subCA1_46",28,"positive","0.0-20.0-0.3-0.3","html-button-response-ca","On this occasion, I made some good points","You speak during a neighbourhood association meeting and receive applause",0,"internal_specific",2622239,9266,2,189,FALSE,1,3,"psychoed",3110906,2207253,2662309,64,46,"yes","contemporaries (not known well)","feedback/responsibility","You speak during a neighbourhood association meeting and receive applause",1,0,0,1,0,0
"2937","subCA1_46",120,"positive","0.0-20.0-0.30-0.30","html-button-response-ca","My friends care about me","A friend calls you up out of the blue to see how you are",0,"internal_global",3104698,10856,3,217,FALSE,1,30,"psychoed",3110906,2207253,2662309,64,46,"yes","friends","reaching out","A friend calls you up out of the blue to see how you are",1,1,1,0,0,0
"2938","subCA1_46",125,"negative","0.0-20.0-0.31-0.31","html-button-response-ca","I probably didn't spend enough time studying for the test","You find out that you didn't pass a test you took that counts towards a professional exam",0,"internal_specific",3110904,4697,3,218,FALSE,1,31,"psychoed",3110906,2207253,2662309,64,46,"no","formal assessment (academic)","non-social","You find out that you didn't pass a test you took that counts towards a professional exam",1,0,0,1,0,0
"2939","subCA1_46",29,"positive","0.0-20.0-0.4-0.4","html-button-response-ca","I seem to click well with this particular person","A colleague tells you they like your company",0,"internal_specific",2636316,12568,3,190,FALSE,1,4,"psychoed",3110906,2207253,2662309,64,46,"yes","colleagues","personal qualities","A colleague tells you they like your company",1,0,0,1,0,0
"2940","subCA1_46",31,"positive","0.0-20.0-0.5-0.5","html-button-response-ca","Recently I did something my friend is impressed by","Someone you are close to tells you that they admire you",0,"internal_specific",2647074,9242,2,191,FALSE,1,5,"psychoed",3110906,2207253,2662309,64,46,"yes","close relationship","personal qualities","Someone you are close to tells you that they admire you",1,0,0,1,0,0
"2941","subCA1_46",35,"positive","0.0-20.0-0.6-0.6","html-button-response-ca","I'm quick-witted","You complete today's crossword easily",0,"internal_global",2663151,14567,2,192,FALSE,1,6,"psychoed",3110906,2207253,2662309,64,46,"no","general performance (academic)","non-social","You complete today's crossword easily",1,1,1,0,0,0
"2942","subCA1_46",37,"negative","0.0-20.0-0.7-0.7","html-button-response-ca","This time, I didn't feel like persevering with solving the problem","You struggle to work out what everyone needs to pay when booking a work activity",0,"internal_specific",2682364,17701,3,193,FALSE,1,7,"psychoed",3110906,2207253,2662309,64,46,"no","formal assessment (academic)","semi-social","You struggle to work out what everyone needs to pay when booking a work activity",1,0,0,1,0,0
"2943","subCA1_46",44,"negative","0.0-20.0-0.8-0.8","html-button-response-ca","Everyone forgets to include someone sometimes","You discover that you haven't been invited to an after-work social event",0,"external_global",2700374,16501,0,194,FALSE,1,8,"psychoed",3110906,2207253,2662309,64,46,"yes","colleagues","reaching out","You discover that you haven't been invited to an after-work social event",0,1,0,0,1,0
"2944","subCA1_46",45,"negative","0.0-20.0-0.9-0.9","html-button-response-ca","On this occasion, people may have been preocuppied with something else (e.g., their own presentations)","You present your work to the rest of your evening class but it doesn't receive much positive feedback",0,"external_specific",2710483,8599,0,195,FALSE,1,9,"psychoed",3110906,2207253,2662309,64,46,"yes","contemporaries (not known well)","feedback/responsibility","You present your work to the rest of your evening class but it doesn't receive much positive feedback",0,0,0,0,0,1
"2945","subCA1_47",0,"negative","0.0-2.0-0.0-0.0","html-button-response-ca","Everyone has bad things said about them sometimes","You find out that someone you consider a friend has talked about you negatively behind your back",0,"external_global",100566,10931,0,5,FALSE,0,0,"psychoed",1551668,1201141.79999995,1364299.29999995,64,47,"yes","friends","personal qualities","You find out that someone you consider a friend has talked about you negatively behind your back",0,1,0,0,1,0
"2946","subCA1_47",1,"positive","0.0-2.0-0.1-0.1","html-button-response-ca","People at work generally reach out from time to time","Someone from work invites you out for a cup of coffee",0,"external_global",112862,10770,3,6,FALSE,0,1,"psychoed",1551668,1201141.79999995,1364299.29999995,64,47,"yes","colleagues","reaching out","Someone from work invites you out for a cup of coffee",0,1,0,0,1,0
"2947","subCA1_47",18,"negative","0.0-2.0-0.10-0.10","html-button-response-ca","There are always times when life gets in the way of work","You didn't get the amount of work done you needed to",0,"external_global",205533,6538,3,15,FALSE,0,10,"psychoed",1551668,1201141.79999995,1364299.29999995,64,47,"no","general performance (job)","non-social","You didn't get the amount of work done you needed to",0,1,0,0,1,0
