"","uid","pressTimes","trialStartTime","choice","coinsRunningTotal","trialEndTime","trialEffortPropMax1","pressCount","trialNo","trialEffort2","condition","choiceRT","trialReward2","effortTimeLimit","trialReward1","trialEffortPropMax2","trialEffort1","trialSuccess","meanPressLag","taskCond","intCond","studyStartTime","totalTimeJsPsych","nTrials","ID","deltaReward","deltaEffort","effortChosen","effortUnchosen","deltaEffortSigned","higherEffChosen","highEffortOption","rewardChosen","rewardUnchosen","higherRewChosen","highRewardOption","taskNo","group","maxPressCount"
"6736","subREX_77","see raw data",1560576,"route 2",10,1576684,0.2,55,23,54,"planning",1939,6,10000,4,0.95,11,1,131.018181818182,"rew-eff","planning","14:35:03",0,88,77,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,2,"planning",57
"6737","subREX_77","see raw data",1576684,"route 2",17,1590279,0.35,32,24,31,"planning",1768,7,10000,3,0.55,20,1,149,"rew-eff","planning","14:35:03",0,88,77,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,2,"planning",57
"6738","subREX_77","see raw data",766881,"route 2",14,780158,0.35,32,24,31,"baseline",2508,7,10000,3,0.55,20,1,114.53125,"rew-eff","planning","14:35:03",0,88,77,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,1,"planning",57
"6739","subREX_77","see raw data",780158,"route 1",21,793043,0.35,21,25,11,"baseline",3553,6,10000,7,0.2,20,1,105.25,"rew-eff","planning","14:35:03",0,88,77,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,1,"planning",57
"6740","subREX_77","see raw data",1590279,"route 1",24,1602317,0.35,21,25,11,"planning",1922,6,10000,7,0.2,20,1,158.904761904762,"rew-eff","planning","14:35:03",0,88,77,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,2,"planning",57
"6741","subREX_77","see raw data",793043,"route 2",27,807768,0.2,43,26,43,"baseline",2004,6,10000,4,0.75,11,1,131.627906976744,"rew-eff","planning","14:35:03",0,88,77,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",57
"6742","subREX_77","see raw data",1602317,"route 2",30,1617068,0.2,44,26,43,"planning",1950,6,10000,4,0.75,11,1,132.06976744186,"rew-eff","planning","14:35:03",0,88,77,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",57
"6743","subREX_77","see raw data",1617068,"route 1",38,1628426,0.2,13,27,54,"planning",2946,1,10000,8,0.95,11,1,115.076923076923,"rew-eff","planning","14:35:03",0,88,77,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",57
"6744","subREX_77","see raw data",807768,"route 1",35,818624,0.2,12,27,54,"baseline",2263,1,10000,8,0.95,11,1,133.583333333333,"rew-eff","planning","14:35:03",0,88,77,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",57
"6745","subREX_77","see raw data",1628426,"route 1",45,1642763,0.75,44,28,20,"planning",1983,6,10000,7,0.35,43,1,123.181818181818,"rew-eff","planning","14:35:03",0,88,77,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,2,"planning",57
"6746","subREX_77","see raw data",818624,"route 1",42,832830,0.75,44,28,20,"baseline",2269,6,10000,7,0.35,43,1,115.25,"rew-eff","planning","14:35:03",0,88,77,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,1,"planning",57
"6747","subREX_77","see raw data",1642763,"route 1",48,1653987,0.35,21,29,54,"planning",1815,4,10000,3,0.95,20,1,126.809523809524,"rew-eff","planning","14:35:03",0,88,77,1,0.6,0.35,0.95,-0.6,0,0.95,3,4,0,4,2,"planning",57
"6748","subREX_77","see raw data",832830,"route 1",45,845021,0.35,21,29,54,"baseline",2629,4,10000,3,0.95,20,1,117.952380952381,"rew-eff","planning","14:35:03",0,88,77,1,0.6,0.35,0.95,-0.6,0,0.95,3,4,0,4,1,"planning",57
"6749","subREX_77","see raw data",845021,"route 2",50,855841,0.35,11,30,11,"baseline",1842,5,10000,6,0.2,20,1,139.545454545455,"rew-eff","planning","14:35:03",0,88,77,1,0.15,0.2,0.35,-0.15,0,0.35,5,6,0,6,1,"planning",57
"6750","subREX_77","see raw data",1653987,"route 1",54,1665925,0.35,20,30,11,"planning",2610,5,10000,6,0.2,20,1,137.15,"rew-eff","planning","14:35:03",0,88,77,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,2,"planning",57
"6751","subREX_77","see raw data",1665925,"route 2",59,1679231,0.2,31,31,31,"planning",2152,5,10000,3,0.55,11,1,134.064516129032,"rew-eff","planning","14:35:03",0,88,77,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,2,"planning",57
"6752","subREX_77","see raw data",855841,"route 2",55,868539,0.2,32,31,31,"baseline",1885,5,10000,3,0.55,11,1,119.967741935484,"rew-eff","planning","14:35:03",0,88,77,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,1,"planning",57
"6753","subREX_77","see raw data",1679231,"route 2",62,1690670,0.95,11,32,11,"planning",2653,3,10000,7,0.2,54,1,140.6,"rew-eff","planning","14:35:03",0,88,77,4,0.75,0.2,0.95,-0.75,0,0.95,3,7,0,7,2,"planning",57
"6754","subREX_77","see raw data",868539,"route 1",62,885054,0.95,55,32,11,"baseline",3131,3,10000,7,0.2,54,1,121.527272727273,"rew-eff","planning","14:35:03",0,88,77,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"planning",57
"6755","subREX_77","see raw data",895899,"route 2",7,914652,0.2,43,33,43,"baseline",6121,7,10000,6,0.75,11,1,126.431818181818,"rew-eff","planning","14:35:03",0,88,77,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"planning",57
"6756","subREX_77","see raw data",1705774,"route 2",7,1720467,0.2,44,33,43,"planning",2608,7,10000,6,0.75,11,1,120.255813953488,"rew-eff","planning","14:35:03",0,88,77,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"planning",57
"6757","subREX_77","see raw data",914652,"route 2",12,927625,0.35,32,34,31,"baseline",1614,5,10000,4,0.55,20,1,134.96875,"rew-eff","planning","14:35:03",0,88,77,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,1,"planning",57
"6758","subREX_77","see raw data",1720467,"route 2",12,1733125,0.35,32,34,31,"planning",1832,5,10000,4,0.55,20,1,123.58064516129,"rew-eff","planning","14:35:03",0,88,77,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,2,"planning",57
"6759","subREX_77","see raw data",927625,"route 1",16,941565,0.55,32,35,54,"baseline",2998,5,10000,4,0.95,31,1,130.78125,"rew-eff","planning","14:35:03",0,88,77,1,0.4,0.55,0.95,-0.4,0,0.95,4,5,0,5,1,"planning",57
"6760","subREX_77","see raw data",1733125,"route 1",16,1746351,0.55,32,35,54,"planning",2156,5,10000,4,0.95,31,1,132.806451612903,"rew-eff","planning","14:35:03",0,88,77,1,0.4,0.55,0.95,-0.4,0,0.95,4,5,0,5,2,"planning",57
"6761","subREX_77","see raw data",941565,"route 1",23,954872,0.55,32,36,20,"baseline",2180,4,10000,7,0.35,31,1,130.75,"rew-eff","planning","14:35:03",0,88,77,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,1,"planning",57
"6762","subREX_77","see raw data",1746351,"route 1",23,1759636,0.55,33,36,20,"planning",2195,4,10000,7,0.35,31,1,133.1875,"rew-eff","planning","14:35:03",0,88,77,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,2,"planning",57
"6763","subREX_77","see raw data",1759636,"route 1",26,1770208,0.2,12,37,54,"planning",1789,7,10000,3,0.95,11,1,153,"rew-eff","planning","14:35:03",0,88,77,4,0.75,0.2,0.95,-0.75,0,0.95,3,7,0,7,2,"planning",57
"6764","subREX_77","see raw data",954872,"route 2",30,971111,0.2,55,37,54,"baseline",2805,7,10000,3,0.95,11,1,118.592592592593,"rew-eff","planning","14:35:03",0,88,77,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"planning",57
"6765","subREX_77","see raw data",971111,"route 1",36,987794,0.95,55,38,31,"baseline",2286,3,10000,6,0.55,54,1,137.4,"rew-eff","planning","14:35:03",0,88,77,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"planning",57
"6766","subREX_77","see raw data",1770208,"route 2",29,1784498,0.95,32,38,31,"planning",2745,3,10000,6,0.55,54,1,141.1875,"rew-eff","planning","14:35:03",0,88,77,3,0.4,0.55,0.95,-0.4,0,0.95,3,6,0,6,2,"planning",57
"6767","subREX_77","see raw data",1784498,"route 1",33,1797920,0.35,21,39,54,"planning",3885,6,10000,4,0.95,20,1,115.095238095238,"rew-eff","planning","14:35:03",0,88,77,2,0.6,0.35,0.95,-0.6,0,0.95,4,6,0,6,2,"planning",57
"6768","subREX_77","see raw data",987794,"route 2",42,1006896,0.35,55,39,54,"baseline",4071,6,10000,4,0.95,20,1,143.981818181818,"rew-eff","planning","14:35:03",0,88,77,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,1,"planning",57
"6769","subREX_77","see raw data",1797920,"route 1",39,1823401,0.75,44,40,11,"planning",12737,4,10000,6,0.2,43,1,125.627906976744,"rew-eff","planning","14:35:03",0,88,77,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",57
"6770","subREX_77","see raw data",1006896,"route 1",48,1020702,0.75,44,40,11,"baseline",1514,4,10000,6,0.2,43,1,126.318181818182,"rew-eff","planning","14:35:03",0,88,77,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",57
"6771","subREX_77","see raw data",1020702,"route 2",54,1036842,0.75,55,41,54,"baseline",2870,6,10000,4,0.95,43,1,115.309090909091,"rew-eff","planning","14:35:03",0,88,77,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,1,"planning",57
"6772","subREX_77","see raw data",1823401,"route 1",43,1837923,0.75,44,41,54,"planning",2416,6,10000,4,0.95,43,1,111.454545454545,"rew-eff","planning","14:35:03",0,88,77,2,0.2,0.75,0.95,-0.2,0,0.95,4,6,0,6,2,"planning",57
"6773","subREX_77","see raw data",1036842,"route 2",61,1050136,0.2,32,42,31,"baseline",1810,7,10000,5,0.55,11,1,139.5625,"rew-eff","planning","14:35:03",0,88,77,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,1,"planning",57
"6774","subREX_77","see raw data",1837923,"route 2",50,1850945,0.2,33,42,31,"planning",1890,7,10000,5,0.55,11,1,125.333333333333,"rew-eff","planning","14:35:03",0,88,77,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,2,"planning",57
"6775","subREX_77","see raw data",1050136,"route 1",67,1061787,0.35,20,43,54,"baseline",2435,7,10000,6,0.95,20,1,111.05,"rew-eff","planning","14:35:03",0,88,77,1,0.6,0.35,0.95,-0.6,0,0.95,6,7,0,7,1,"planning",57
"6776","subREX_77","see raw data",1850945,"route 1",56,1863020,0.35,21,43,54,"planning",2274,7,10000,6,0.95,20,1,135.142857142857,"rew-eff","planning","14:35:03",0,88,77,1,0.6,0.35,0.95,-0.6,0,0.95,6,7,0,7,2,"planning",57
"6777","subREX_78","see raw data",0,"route 2",3,1095166,0.95,24,0,23,"planning",2550,3,10000,7,0.35,62,1,163.04347826087,"rew-eff","planning","18:10:07",0,88,78,4,0.6,0.35,0.95,-0.6,0,0.95,3,7,0,7,2,"planning",65
"6778","subREX_78","see raw data",232328,"route 1",0,260627,0.95,54,0,23,"baseline",6700,3,10000,7,0.35,62,0,167.888888888889,"rew-eff","planning","18:10:07",0,88,78,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,1,"planning",65
"6779","subREX_78","see raw data",260627,"route 2",4,280542,0.95,50,1,49,"baseline",4716,4,10000,7,0.75,62,1,163.938775510204,"rew-eff","planning","18:10:07",0,88,78,3,0.2,0.75,0.95,-0.2,0,0.95,4,7,0,7,1,"planning",65
"6780","subREX_78","see raw data",1095166,"route 2",7,1113699,0.95,50,1,49,"planning",2783,4,10000,7,0.75,62,1,171.428571428571,"rew-eff","planning","18:10:07",0,88,78,3,0.2,0.75,0.95,-0.2,0,0.95,4,7,0,7,2,"planning",65
"6781","subREX_78","see raw data",1113699,"route 2",13,1128598,0.2,36,2,36,"planning",2133,6,10000,4,0.55,13,1,159.25,"rew-eff","planning","18:10:07",0,88,78,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,2,"planning",65
"6782","subREX_78","see raw data",280542,"route 2",10,297258,0.2,36,2,36,"baseline",3750,6,10000,4,0.55,13,1,162.4,"rew-eff","planning","18:10:07",0,88,78,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,1,"planning",65
"6783","subREX_78","see raw data",1128598,"route 1",18,1145197,0.75,49,3,13,"planning",2017,4,10000,5,0.2,49,1,157.795918367347,"rew-eff","planning","18:10:07",0,88,78,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,2,"planning",65
"6784","subREX_78","see raw data",297258,"route 1",15,315157,0.75,50,3,13,"baseline",2900,4,10000,5,0.2,49,1,154.081632653061,"rew-eff","planning","18:10:07",0,88,78,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,1,"planning",65
"6785","subREX_78","see raw data",315157,"route 2",15,339773,0.75,59,4,62,"baseline",3033,7,10000,5,0.95,49,0,155.35593220339,"rew-eff","planning","18:10:07",0,88,78,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,1,"planning",65
"6786","subREX_78","see raw data",1145197,"route 1",23,1163213,0.75,49,4,62,"planning",2650,7,10000,5,0.95,49,1,169.4375,"rew-eff","planning","18:10:07",0,88,78,2,0.2,0.75,0.95,-0.2,0,0.95,5,7,0,7,2,"planning",65
"6787","subREX_78","see raw data",1163213,"route 2",26,1177962,0.95,36,5,36,"planning",1983,3,10000,6,0.55,62,1,160.166666666667,"rew-eff","planning","18:10:07",0,88,78,3,0.4,0.55,0.95,-0.4,0,0.95,3,6,0,6,2,"planning",65
"6788","subREX_78","see raw data",339773,"route 1",21,361755,0.95,62,5,36,"baseline",5699,3,10000,6,0.55,62,1,151.571428571429,"rew-eff","planning","18:10:07",0,88,78,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"planning",65
"6789","subREX_78","see raw data",1177962,"route 2",32,1194844,0.55,49,6,49,"planning",2117,6,10000,4,0.75,36,1,159.020833333333,"rew-eff","planning","18:10:07",0,88,78,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,2,"planning",65
"6790","subREX_78","see raw data",361755,"route 2",27,380037,0.55,50,6,49,"baseline",2733,6,10000,4,0.75,36,1,173.448979591837,"rew-eff","planning","18:10:07",0,88,78,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,1,"planning",65
"6791","subREX_78","see raw data",380037,"route 2",27,405119,0.2,58,7,62,"baseline",3500,6,10000,3,0.95,13,0,161.684210526316,"rew-eff","planning","18:10:07",0,88,78,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,1,"planning",65
"6792","subREX_78","see raw data",1194844,"route 1",35,1206227,0.2,14,7,62,"planning",2233,6,10000,3,0.95,13,1,164.076923076923,"rew-eff","planning","18:10:07",0,88,78,3,0.75,0.2,0.95,-0.75,0,0.95,3,6,0,6,2,"planning",65
"6793","subREX_78","see raw data",1206227,"route 2",40,1219477,0.2,24,8,23,"planning",2450,5,10000,4,0.35,13,1,161.565217391304,"rew-eff","planning","18:10:07",0,88,78,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,2,"planning",65
"6794","subREX_78","see raw data",405119,"route 2",32,418568,0.2,24,8,23,"baseline",2684,5,10000,4,0.35,13,1,168.130434782609,"rew-eff","planning","18:10:07",0,88,78,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,1,"planning",65
"6795","subREX_78","see raw data",1219477,"route 2",43,1232342,0.95,24,9,23,"planning",2100,3,10000,6,0.35,62,1,162.5,"rew-eff","planning","18:10:07",0,88,78,3,0.6,0.35,0.95,-0.6,0,0.95,3,6,0,6,2,"planning",65
"6796","subREX_78","see raw data",418568,"route 2",35,432684,0.95,23,9,23,"baseline",3133,3,10000,6,0.35,62,1,173.913043478261,"rew-eff","planning","18:10:07",0,88,78,3,0.6,0.35,0.95,-0.6,0,0.95,3,6,0,6,1,"planning",65
"6797","subREX_78","see raw data",1232342,"route 1",47,1245908,0.35,24,10,13,"planning",2799,3,10000,4,0.2,23,1,166.652173913043,"rew-eff","planning","18:10:07",0,88,78,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,2,"planning",65
"6798","subREX_78","see raw data",432684,"route 1",39,446451,0.35,24,10,13,"baseline",2800,3,10000,4,0.2,23,1,168.869565217391,"rew-eff","planning","18:10:07",0,88,78,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,1,"planning",65
"6799","subREX_78","see raw data",468783,"route 2",7,486515,0.55,50,11,49,"baseline",2767,7,10000,5,0.75,36,1,158.836734693878,"rew-eff","planning","18:10:07",0,88,78,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,1,"planning",65
"6800","subREX_78","see raw data",1280707,"route 2",7,1298339,0.55,49,11,49,"planning",3084,7,10000,5,0.75,36,1,155.208333333333,"rew-eff","planning","18:10:07",0,88,78,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,2,"planning",65
"6801","subREX_78","see raw data",1298339,"route 2",13,1314855,0.2,49,12,49,"planning",1934,6,10000,4,0.75,13,1,160.551020408163,"rew-eff","planning","18:10:07",0,88,78,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",65
"6802","subREX_78","see raw data",486515,"route 2",13,503697,0.2,50,12,49,"baseline",2766,6,10000,4,0.75,13,1,153.734693877551,"rew-eff","planning","18:10:07",0,88,78,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",65
"6803","subREX_78","see raw data",1314855,"route 1",16,1328087,0.35,24,13,62,"planning",2483,5,10000,3,0.95,23,1,163.782608695652,"rew-eff","planning","18:10:07",0,88,78,2,0.6,0.35,0.95,-0.6,0,0.95,3,5,0,5,2,"planning",65
"6804","subREX_78","see raw data",503697,"route 1",16,517330,0.35,24,13,62,"baseline",2850,5,10000,3,0.95,23,1,164.478260869565,"rew-eff","planning","18:10:07",0,88,78,2,0.6,0.35,0.95,-0.6,0,0.95,3,5,0,5,1,"planning",65
"6805","subREX_78","see raw data",517330,"route 2",24,529129,0.95,13,14,13,"baseline",2400,8,10000,1,0.2,62,1,183.333333333333,"rew-eff","planning","18:10:07",0,88,78,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",65
"6806","subREX_78","see raw data",1328087,"route 2",24,1339270,0.95,14,14,13,"planning",1817,8,10000,1,0.2,62,1,160.642857142857,"rew-eff","planning","18:10:07",0,88,78,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",65
"6807","subREX_78","see raw data",529129,"route 1",28,547028,0.75,50,15,23,"baseline",2950,3,10000,4,0.35,49,1,162.224489795918,"rew-eff","planning","18:10:07",0,88,78,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,1,"planning",65
"6808","subREX_78","see raw data",1339270,"route 1",28,1356236,0.75,50,15,23,"planning",2383,3,10000,4,0.35,49,1,152.714285714286,"rew-eff","planning","18:10:07",0,88,78,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,2,"planning",65
"6809","subREX_78","see raw data",1356236,"route 1",34,1371168,0.55,37,16,13,"planning",2350,5,10000,6,0.2,36,1,156.944444444444,"rew-eff","planning","18:10:07",0,88,78,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,2,"planning",65
"6810","subREX_78","see raw data",547028,"route 1",34,562961,0.55,36,16,13,"baseline",3133,5,10000,6,0.2,36,1,164.333333333333,"rew-eff","planning","18:10:07",0,88,78,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,1,"planning",65
"6811","subREX_78","see raw data",1371168,"route 2",37,1381834,0.95,14,17,13,"planning",1683,3,10000,5,0.2,62,1,153.846153846154,"rew-eff","planning","18:10:07",0,88,78,2,0.75,0.2,0.95,-0.75,0,0.95,3,5,0,5,2,"planning",65
"6812","subREX_78","see raw data",562961,"route 2",37,574894,0.95,13,17,13,"baseline",2750,3,10000,5,0.2,62,1,178.230769230769,"rew-eff","planning","18:10:07",0,88,78,2,0.75,0.2,0.95,-0.75,0,0.95,3,5,0,5,1,"planning",65
"6813","subREX_78","see raw data",574894,"route 2",41,588276,0.95,23,18,23,"baseline",2400,4,10000,5,0.35,62,1,177.272727272727,"rew-eff","planning","18:10:07",0,88,78,1,0.6,0.35,0.95,-0.6,0,0.95,4,5,0,5,1,"planning",65
"6814","subREX_78","see raw data",1381834,"route 2",41,1394150,0.95,23,18,23,"planning",1750,4,10000,5,0.35,62,1,157.95652173913,"rew-eff","planning","18:10:07",0,88,78,1,0.6,0.35,0.95,-0.6,0,0.95,4,5,0,5,2,"planning",65
"6815","subREX_78","see raw data",1394150,"route 2",44,1405050,0.95,13,19,13,"planning",1917,3,10000,5,0.2,62,1,171.846153846154,"rew-eff","planning","18:10:07",0,88,78,2,0.75,0.2,0.95,-0.75,0,0.95,3,5,0,5,2,"planning",65
"6816","subREX_78","see raw data",588276,"route 1",41,616408,0.95,61,19,13,"baseline",6517,3,10000,5,0.2,62,0,160.377049180328,"rew-eff","planning","18:10:07",0,88,78,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"planning",65
"6817","subREX_78","see raw data",616408,"route 2",45,631874,0.95,36,20,36,"baseline",2100,4,10000,7,0.55,62,1,173.8,"rew-eff","planning","18:10:07",0,88,78,3,0.4,0.55,0.95,-0.4,0,0.95,4,7,0,7,1,"planning",65
"6818","subREX_78","see raw data",1405050,"route 2",48,1419299,0.95,37,20,36,"planning",1866,4,10000,7,0.55,62,1,155.083333333333,"rew-eff","planning","18:10:07",0,88,78,3,0.4,0.55,0.95,-0.4,0,0.95,4,7,0,7,2,"planning",65
"6819","subREX_78","see raw data",1419299,"route 1",55,1436848,0.75,49,21,13,"planning",2983,6,10000,7,0.2,49,1,157.142857142857,"rew-eff","planning","18:10:07",0,88,78,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"planning",65
"6820","subREX_78","see raw data",631874,"route 1",52,649340,0.75,50,21,13,"baseline",3100,6,10000,7,0.2,49,1,145.66,"rew-eff","planning","18:10:07",0,88,78,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"planning",65
"6821","subREX_78","see raw data",1470830,"route 2",3,1485762,0.95,37,22,36,"planning",2000,3,10000,4,0.55,62,1,163.888888888889,"rew-eff","planning","18:10:07",0,88,78,1,0.4,0.55,0.95,-0.4,0,0.95,3,4,0,4,2,"planning",65
"6822","subREX_78","see raw data",665089,"route 2",3,680422,0.95,36,22,36,"baseline",2166,3,10000,4,0.55,62,1,166.2,"rew-eff","planning","18:10:07",0,88,78,1,0.4,0.55,0.95,-0.4,0,0.95,3,4,0,4,1,"planning",65
"6823","subREX_78","see raw data",680422,"route 1",7,692537,0.2,13,23,62,"baseline",2767,6,10000,4,0.95,13,1,173.076923076923,"rew-eff","planning","18:10:07",0,88,78,2,0.75,0.2,0.95,-0.75,0,0.95,4,6,0,6,1,"planning",65
"6824","subREX_78","see raw data",1485762,"route 1",7,1497429,0.2,14,23,62,"planning",2483,6,10000,4,0.95,13,1,160.714285714286,"rew-eff","planning","18:10:07",0,88,78,2,0.75,0.2,0.95,-0.75,0,0.95,4,6,0,6,2,"planning",65
"6825","subREX_78","see raw data",1497429,"route 2",14,1512311,0.35,37,24,36,"planning",2317,7,10000,3,0.55,23,1,154.027027027027,"rew-eff","planning","18:10:07",0,88,78,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,2,"planning",65
"6826","subREX_78","see raw data",692537,"route 2",14,707870,0.35,37,24,36,"baseline",2551,7,10000,3,0.55,23,1,157.216216216216,"rew-eff","planning","18:10:07",0,88,78,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,1,"planning",65
"6827","subREX_78","see raw data",1512311,"route 1",21,1525610,0.35,24,25,13,"planning",2717,6,10000,7,0.2,23,1,155.04347826087,"rew-eff","planning","18:10:07",0,88,78,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,2,"planning",65
"6828","subREX_78","see raw data",707870,"route 1",21,721236,0.35,24,25,13,"baseline",2583,6,10000,7,0.2,23,1,167.391304347826,"rew-eff","planning","18:10:07",0,88,78,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,1,"planning",65
"6829","subREX_78","see raw data",1525610,"route 2",27,1543109,0.2,50,26,49,"planning",2333,6,10000,4,0.75,13,1,164.959183673469,"rew-eff","planning","18:10:07",0,88,78,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",65
"6830","subREX_78","see raw data",721236,"route 2",27,738919,0.2,49,26,49,"baseline",2900,6,10000,4,0.75,13,1,160.551020408163,"rew-eff","planning","18:10:07",0,88,78,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",65
"6831","subREX_78","see raw data",738919,"route 1",35,750568,0.2,14,27,62,"baseline",2450,1,10000,8,0.95,13,1,161.538461538462,"rew-eff","planning","18:10:07",0,88,78,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",65
"6832","subREX_78","see raw data",1543109,"route 1",35,1556025,0.2,14,27,62,"planning",3716,1,10000,8,0.95,13,1,167.923076923077,"rew-eff","planning","18:10:07",0,88,78,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",65
"6833","subREX_78","see raw data",750568,"route 1",42,767700,0.75,49,28,23,"baseline",2767,6,10000,7,0.35,49,1,152.367346938776,"rew-eff","planning","18:10:07",0,88,78,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,1,"planning",65
"6834","subREX_78","see raw data",1556025,"route 1",42,1572358,0.75,50,28,23,"planning",1967,6,10000,7,0.35,49,1,152.714285714286,"rew-eff","planning","18:10:07",0,88,78,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,2,"planning",65
"6835","subREX_78","see raw data",767700,"route 1",45,780533,0.35,23,29,62,"baseline",2700,4,10000,3,0.95,23,1,135.521739130435,"rew-eff","planning","18:10:07",0,88,78,1,0.6,0.35,0.95,-0.6,0,0.95,3,4,0,4,1,"planning",65
"6836","subREX_78","see raw data",1572358,"route 1",45,1585390,0.35,24,29,62,"planning",2283,4,10000,3,0.95,23,1,165.913043478261,"rew-eff","planning","18:10:07",0,88,78,1,0.6,0.35,0.95,-0.6,0,0.95,3,4,0,4,2,"planning",65
"6837","subREX_78","see raw data",1585390,"route 1",51,1599256,0.35,24,30,13,"planning",3283,5,10000,6,0.2,23,1,156.25,"rew-eff","planning","18:10:07",0,88,78,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,2,"planning",65
"6838","subREX_78","see raw data",780533,"route 1",51,794065,0.35,23,30,13,"baseline",2150,5,10000,6,0.2,23,1,174.652173913043,"rew-eff","planning","18:10:07",0,88,78,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,1,"planning",65
"6839","subREX_78","see raw data",794065,"route 2",56,809265,0.2,37,31,36,"baseline",2433,5,10000,3,0.55,13,1,163.054054054054,"rew-eff","planning","18:10:07",0,88,78,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,1,"planning",65
"6840","subREX_78","see raw data",1599256,"route 2",56,1614472,0.2,37,31,36,"planning",2250,5,10000,3,0.55,13,1,163.416666666667,"rew-eff","planning","18:10:07",0,88,78,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,2,"planning",65
