"","uid","choiceRT","trialEndTime","effortTimeLimit","trialEffortPropMax1","trialReward2","pressTimes","trialReward1","trialNo","trialEffortPropMax2","coinsRunningTotal","trialEffort2","trialSuccess","trialStartTime","condition","pressCount","choice","trialEffort1","meanPressLag","studyStartTime","nTrials","ID","deltaReward","deltaEffort","effortChosen","effortUnchosen","deltaEffortSigned","higherEffChosen","highEffortOption","rewardChosen","rewardUnchosen","higherRewChosen","highRewardOption","taskNo","group","maxPressCount"
"3980","subRE2_46",4179,1397512,10000,0.95,3,"see raw data",6,9,0.35,61,19,1,1378331,"planning",52,"route 1",52,151.461538461538,"14:45:06",88,46,3,0.6,0.95,0.35,0.6,1,0.95,6,3,1,6,2,"planning",55
"3981","subRE2_46",2647,1410549,10000,0.35,3,"see raw data",4,10,0.2,65,11,1,1397512,"planning",19,"route 1",19,166.473684210526,"14:45:06",88,46,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,2,"planning",55
"3982","subRE2_46",2497,409720,10000,0.35,3,"see raw data",4,10,0.2,49,11,1,396817,"baseline",19,"route 1",19,160.368421052632,"14:45:06",88,46,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,1,"planning",55
"3983","subRE2_46",1848,1453539,10000,0.55,7,"see raw data",5,11,0.75,7,41,1,1436922,"planning",42,"route 2",30,173.80487804878,"14:45:06",88,46,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,2,"planning",55
"3984","subRE2_46",2081,445534,10000,0.55,7,"see raw data",5,11,0.75,7,41,1,430066,"baseline",42,"route 2",30,146.609756097561,"14:45:06",88,46,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,1,"planning",55
"3985","subRE2_46",1898,460619,10000,0.2,6,"see raw data",4,12,0.75,13,41,1,445534,"baseline",41,"route 2",11,140.512195121951,"14:45:06",88,46,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
"3986","subRE2_46",2281,1470006,10000,0.2,6,"see raw data",4,12,0.75,13,41,1,1453539,"planning",41,"route 2",11,168.512195121951,"14:45:06",88,46,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"3987","subRE2_46",1915,476503,10000,0.35,5,"see raw data",3,13,0.95,18,52,1,460619,"baseline",54,"route 2",19,124.555555555556,"14:45:06",88,46,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,1,"planning",55
"3988","subRE2_46",6877,1492866,10000,0.35,5,"see raw data",3,13,0.95,18,52,1,1470006,"planning",52,"route 2",19,166.807692307692,"14:45:06",88,46,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,2,"planning",55
"3989","subRE2_46",5494,1507551,10000,0.95,8,"see raw data",1,14,0.2,26,11,1,1492866,"planning",11,"route 2",52,166.454545454545,"14:45:06",88,46,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",55
"3990","subRE2_46",3063,488358,10000,0.95,8,"see raw data",1,14,0.2,26,11,1,476503,"baseline",12,"route 2",52,133.272727272727,"14:45:06",88,46,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",55
"3991","subRE2_46",3696,506040,10000,0.75,3,"see raw data",4,15,0.35,30,19,1,488358,"baseline",41,"route 1",41,159.425,"14:45:06",88,46,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,1,"planning",55
"3992","subRE2_46",23960,1546096,10000,0.75,3,"see raw data",4,15,0.35,30,19,1,1507551,"planning",42,"route 1",41,168.536585365854,"14:45:06",88,46,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,2,"planning",55
"3993","subRE2_46",2331,521358,10000,0.55,5,"see raw data",6,16,0.2,36,11,1,506040,"baseline",30,"route 1",30,190.9,"14:45:06",88,46,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,1,"planning",55
"3994","subRE2_46",4829,1563113,10000,0.55,5,"see raw data",6,16,0.2,36,11,1,1546096,"planning",31,"route 1",30,162.066666666667,"14:45:06",88,46,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,2,"planning",55
"3995","subRE2_46",3064,1581961,10000,0.95,3,"see raw data",5,17,0.2,41,11,1,1563113,"planning",52,"route 1",52,164.576923076923,"14:45:06",88,46,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"planning",55
"3996","subRE2_46",11272,554242,10000,0.95,3,"see raw data",5,17,0.2,36,11,0,521358,"baseline",51,"route 1",52,170.43137254902,"14:45:06",88,46,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"planning",55
"3997","subRE2_46",2481,1599226,10000,0.95,4,"see raw data",5,18,0.35,46,19,1,1581961,"planning",52,"route 1",52,146.961538461538,"14:45:06",88,46,1,0.6,0.95,0.35,0.6,1,0.95,5,4,1,5,2,"planning",55
"3998","subRE2_46",3896,573123,10000,0.95,4,"see raw data",5,18,0.35,41,19,1,554242,"baseline",53,"route 1",52,146.326923076923,"14:45:06",88,46,1,0.6,0.95,0.35,0.6,1,0.95,5,4,1,5,1,"planning",55
"3999","subRE2_46",2481,590605,10000,0.95,3,"see raw data",5,19,0.2,46,11,1,573123,"baseline",53,"route 1",52,146.075471698113,"14:45:06",88,46,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"planning",55
"4000","subRE2_46",3014,1617242,10000,0.95,3,"see raw data",5,19,0.2,51,11,1,1599226,"planning",53,"route 1",52,145.692307692308,"14:45:06",88,46,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"planning",55
"4001","subRE2_46",2281,1633892,10000,0.95,4,"see raw data",7,20,0.55,58,30,1,1617242,"planning",52,"route 1",52,140.25,"14:45:06",88,46,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,2,"planning",55
"4002","subRE2_46",2015,607405,10000,0.95,4,"see raw data",7,20,0.55,53,30,1,590605,"baseline",55,"route 1",52,135.055555555556,"14:45:06",88,46,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,1,"planning",55
"4003","subRE2_46",2597,1650275,10000,0.75,6,"see raw data",7,21,0.2,65,11,1,1633892,"planning",41,"route 1",41,157.380952380952,"14:45:06",88,46,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"planning",55
"4004","subRE2_46",2731,631764,10000,0.75,6,"see raw data",7,21,0.2,53,11,0,607405,"baseline",39,"route 1",41,232.692307692308,"14:45:06",88,46,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"planning",55
"4005","subRE2_46",2264,673122,10000,0.95,3,"see raw data",4,22,0.55,0,30,0,649246,"baseline",44,"route 1",52,188.431818181818,"14:45:06",88,46,1,0.4,0.95,0.55,0.4,1,0.95,4,3,1,4,1,"planning",55
"4006","subRE2_46",2498,1690401,10000,0.95,3,"see raw data",4,22,0.55,4,30,1,1672119,"planning",53,"route 1",52,159.769230769231,"14:45:06",88,46,1,0.4,0.95,0.55,0.4,1,0.95,4,3,1,4,2,"planning",55
"4007","subRE2_46",2097,690805,10000,0.2,6,"see raw data",4,23,0.95,6,52,1,673122,"baseline",53,"route 2",11,157.377358490566,"14:45:06",88,46,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,1,"planning",55
"4008","subRE2_46",3031,1707617,10000,0.2,6,"see raw data",4,23,0.95,10,52,1,1690401,"planning",52,"route 2",11,129.921568627451,"14:45:06",88,46,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,2,"planning",55
"4009","subRE2_46",4911,707904,10000,0.35,7,"see raw data",3,24,0.55,13,30,1,690805,"baseline",30,"route 2",19,166.5,"14:45:06",88,46,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,1,"planning",55
"4010","subRE2_46",2564,1722769,10000,0.35,7,"see raw data",3,24,0.55,17,30,1,1707617,"planning",30,"route 2",19,177.033333333333,"14:45:06",88,46,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,2,"planning",55
"4011","subRE2_46",2581,720658,10000,0.35,6,"see raw data",7,25,0.2,20,11,1,707904,"baseline",20,"route 1",19,147.210526315789,"14:45:06",88,46,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,1,"planning",55
"4012","subRE2_46",2581,1735922,10000,0.35,6,"see raw data",7,25,0.2,24,11,1,1722769,"planning",19,"route 1",19,172.631578947368,"14:45:06",88,46,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,2,"planning",55
"4013","subRE2_46",2681,737941,10000,0.2,6,"see raw data",4,26,0.75,26,41,1,720658,"baseline",41,"route 2",11,179.90243902439,"14:45:06",88,46,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
"4014","subRE2_46",2631,1753122,10000,0.2,6,"see raw data",4,26,0.75,30,41,1,1735922,"planning",42,"route 2",11,178.682926829268,"14:45:06",88,46,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"4015","subRE2_46",2797,1771720,10000,0.2,1,"see raw data",8,27,0.95,31,52,1,1753122,"planning",52,"route 2",11,158.826923076923,"14:45:06",88,46,7,0.75,0.95,0.2,0.75,1,0.95,1,8,0,8,2,"planning",55
"4016","subRE2_46",4512,751643,10000,0.2,1,"see raw data",8,27,0.95,34,52,1,737941,"baseline",12,"route 1",11,166.454545454545,"14:45:06",88,46,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",55
"4017","subRE2_46",2481,768926,10000,0.75,6,"see raw data",7,28,0.35,41,19,1,751643,"baseline",41,"route 1",41,183.951219512195,"14:45:06",88,46,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,1,"planning",55
"4018","subRE2_46",2830,1787337,10000,0.75,6,"see raw data",7,28,0.35,38,19,1,1771720,"planning",41,"route 1",41,137.243902439024,"14:45:06",88,46,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,2,"planning",55
"4019","subRE2_46",5062,784777,10000,0.35,4,"see raw data",3,29,0.95,44,52,1,768926,"baseline",20,"route 1",19,175.263157894737,"14:45:06",88,46,1,0.6,0.35,0.95,-0.6,0,0.95,3,4,0,4,1,"planning",55
"4020","subRE2_46",2914,1804870,10000,0.35,4,"see raw data",3,29,0.95,42,52,1,1787337,"planning",53,"route 2",19,140.094339622642,"14:45:06",88,46,1,0.6,0.95,0.35,0.6,1,0.95,4,3,1,4,2,"planning",55
"4021","subRE2_46",2481,1817740,10000,0.35,5,"see raw data",6,30,0.2,48,11,1,1804870,"planning",20,"route 1",19,163.842105263158,"14:45:06",88,46,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,2,"planning",55
"4022","subRE2_46",4179,798147,10000,0.35,5,"see raw data",6,30,0.2,49,11,1,784777,"baseline",11,"route 2",19,168,"14:45:06",88,46,1,0.15,0.2,0.35,-0.15,0,0.35,5,6,0,6,1,"planning",55
"4023","subRE2_46",2614,1832542,10000,0.2,5,"see raw data",3,31,0.55,53,30,1,1817740,"planning",30,"route 2",11,158.733333333333,"14:45:06",88,46,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,2,"planning",55
"4024","subRE2_46",2297,813215,10000,0.2,5,"see raw data",3,31,0.55,54,30,1,798147,"baseline",30,"route 2",11,182,"14:45:06",88,46,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,1,"planning",55
"4025","subRE2_46",2747,831746,10000,0.95,3,"see raw data",7,32,0.2,61,11,1,813215,"baseline",53,"route 1",52,162.653846153846,"14:45:06",88,46,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"planning",55
"4026","subRE2_46",2131,1850474,10000,0.95,3,"see raw data",7,32,0.2,60,11,1,1832542,"planning",53,"route 1",52,163.037735849057,"14:45:06",88,46,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"planning",55
"4027","subRE2_46",2913,1888486,10000,0.2,7,"see raw data",6,33,0.75,7,41,1,1870803,"planning",41,"route 2",11,178.682926829268,"14:45:06",88,46,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"planning",55
"4028","subRE2_46",2831,945216,10000,0.2,7,"see raw data",6,33,0.75,7,41,1,928399,"baseline",41,"route 2",11,163.175,"14:45:06",88,46,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"planning",55
"4029","subRE2_46",3313,1904187,10000,0.35,5,"see raw data",4,34,0.55,12,30,1,1888486,"planning",32,"route 2",19,162.3125,"14:45:06",88,46,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,2,"planning",55
"4030","subRE2_46",2381,959784,10000,0.35,5,"see raw data",4,34,0.55,12,30,1,945216,"baseline",30,"route 2",19,164.206896551724,"14:45:06",88,46,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,1,"planning",55
"4031","subRE2_46",2964,975535,10000,0.55,5,"see raw data",4,35,0.95,16,52,1,959784,"baseline",31,"route 1",30,173.733333333333,"14:45:06",88,46,1,0.4,0.55,0.95,-0.4,0,0.95,4,5,0,5,1,"planning",55
"4032","subRE2_46",3946,1922719,10000,0.55,5,"see raw data",4,35,0.95,17,52,1,1904187,"planning",52,"route 2",30,140.25,"14:45:06",88,46,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,2,"planning",55
"4033","subRE2_46",2664,1937370,10000,0.55,4,"see raw data",7,36,0.35,24,19,1,1922719,"planning",30,"route 1",30,157.066666666667,"14:45:06",88,46,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,2,"planning",55
"4034","subRE2_46",2081,990004,10000,0.55,4,"see raw data",7,36,0.35,23,19,1,975535,"baseline",30,"route 1",30,166.5,"14:45:06",88,46,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,1,"planning",55
"4035","subRE2_46",3247,1009568,10000,0.2,7,"see raw data",3,37,0.95,30,52,1,990004,"baseline",52,"route 2",11,171.725490196078,"14:45:06",88,46,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"planning",55
"4036","subRE2_46",2414,1954770,10000,0.2,7,"see raw data",3,37,0.95,31,52,1,1937370,"planning",52,"route 2",11,143,"14:45:06",88,46,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"planning",55
"4037","subRE2_46",3230,1027983,10000,0.95,3,"see raw data",6,38,0.55,36,30,1,1009568,"baseline",52,"route 1",52,150.196078431373,"14:45:06",88,46,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"planning",55
"4038","subRE2_46",2947,1973301,10000,0.95,3,"see raw data",6,38,0.55,37,30,1,1954770,"planning",54,"route 1",52,155.092592592593,"14:45:06",88,46,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"planning",55
"4039","subRE2_46",2814,1044999,10000,0.35,6,"see raw data",4,39,0.95,42,52,1,1027983,"baseline",54,"route 2",19,131,"14:45:06",88,46,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,1,"planning",55
"4040","subRE2_46",2681,1990983,10000,0.35,6,"see raw data",4,39,0.95,43,52,1,1973301,"planning",52,"route 2",19,144.403846153846,"14:45:06",88,46,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,2,"planning",55
"4041","subRE2_46",7109,1064896,10000,0.75,4,"see raw data",6,40,0.2,48,11,1,1044999,"baseline",42,"route 1",41,132.390243902439,"14:45:06",88,46,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
"4042","subRE2_46",3762,2009731,10000,0.75,4,"see raw data",6,40,0.2,49,11,1,1990983,"planning",42,"route 1",41,182.357142857143,"14:45:06",88,46,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"4043","subRE2_46",3879,2027796,10000,0.75,6,"see raw data",4,41,0.95,55,52,1,2009731,"planning",52,"route 2",41,128.941176470588,"14:45:06",88,46,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,2,"planning",55
"4044","subRE2_46",3713,1083777,10000,0.75,6,"see raw data",4,41,0.95,54,52,1,1064896,"baseline",53,"route 2",41,148.905660377358,"14:45:06",88,46,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,1,"planning",55
"4045","subRE2_46",2980,2042564,10000,0.2,7,"see raw data",5,42,0.55,62,30,1,2027796,"planning",31,"route 2",11,147.709677419355,"14:45:06",88,46,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,2,"planning",55
"4046","subRE2_46",2081,1097646,10000,0.2,7,"see raw data",5,42,0.55,61,30,1,1083777,"baseline",31,"route 2",11,149.3,"14:45:06",88,46,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,1,"planning",55
"4047","subRE2_46",3496,1117127,10000,0.35,7,"see raw data",6,43,0.95,68,52,1,1097646,"baseline",53,"route 2",19,153.384615384615,"14:45:06",88,46,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,1,"planning",55
"4048","subRE2_46",2864,2060397,10000,0.35,7,"see raw data",6,43,0.95,69,52,1,2042564,"planning",52,"route 2",19,149.865384615385,"14:45:06",88,46,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,2,"planning",55
"4049","subRE2_47",2572,1090215,10000,0.95,3,"see raw data",7,0,0.35,7,20,1,0,"planning",55,"route 1",53,72.7272727272727,"15:12:34",88,47,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,2,"planning",56
"4050","subRE2_47",4683,289847,10000,0.95,3,"see raw data",7,0,0.35,7,20,1,271017,"baseline",54,"route 1",53,122.418181818182,"15:12:34",88,47,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,1,"planning",56
"4051","subRE2_47",2070,1103639,10000,0.95,4,"see raw data",7,1,0.75,14,42,1,1090215,"planning",55,"route 1",53,70.6964285714286,"15:12:34",88,47,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,2,"planning",56
"4052","subRE2_47",4161,306166,10000,0.95,4,"see raw data",7,1,0.75,14,42,1,289847,"baseline",54,"route 1",53,87.0925925925926,"15:12:34",88,47,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,1,"planning",56
"4053","subRE2_47",3215,1116421,10000,0.2,6,"see raw data",4,2,0.55,20,31,1,1103639,"planning",31,"route 2",11,73.258064516129,"15:12:34",88,47,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,2,"planning",56
"4054","subRE2_47",3537,319671,10000,0.2,6,"see raw data",4,2,0.55,20,31,1,306166,"baseline",33,"route 2",11,75.6764705882353,"15:12:34",88,47,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,1,"planning",56
"4055","subRE2_47",3597,334241,10000,0.75,4,"see raw data",5,3,0.2,25,11,1,319671,"baseline",44,"route 1",42,81.75,"15:12:34",88,47,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,1,"planning",56
"4056","subRE2_47",2251,1129062,10000,0.75,4,"see raw data",5,3,0.2,25,11,1,1116421,"planning",43,"route 1",42,71.7272727272727,"15:12:34",88,47,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,2,"planning",56
"4057","subRE2_47",2893,1143149,10000,0.75,7,"see raw data",5,4,0.95,32,53,1,1129062,"planning",54,"route 2",42,71.0740740740741,"15:12:34",88,47,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,2,"planning",56
"4058","subRE2_47",3557,349957,10000,0.75,7,"see raw data",5,4,0.95,32,53,1,334241,"baseline",55,"route 2",42,86.2363636363636,"15:12:34",88,47,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,1,"planning",56
"4059","subRE2_47",2089,1156795,10000,0.95,3,"see raw data",6,5,0.55,38,31,1,1143149,"planning",55,"route 1",53,73.7037037037037,"15:12:34",88,47,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"planning",56
"4060","subRE2_47",3437,366135,10000,0.95,3,"see raw data",6,5,0.55,38,31,1,349957,"baseline",54,"route 1",53,99.7592592592593,"15:12:34",88,47,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"planning",56
"4061","subRE2_47",2592,379880,10000,0.55,6,"see raw data",4,6,0.75,44,42,1,366135,"baseline",43,"route 2",31,89.5454545454545,"15:12:34",88,47,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,1,"planning",56
"4062","subRE2_47",2532,1169898,10000,0.55,6,"see raw data",4,6,0.75,44,42,1,1156795,"planning",43,"route 2",31,79.9302325581395,"15:12:34",88,47,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,2,"planning",56
"4063","subRE2_47",2272,1183322,10000,0.2,6,"see raw data",3,7,0.95,50,53,1,1169898,"planning",54,"route 2",11,72.962962962963,"15:12:34",88,47,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,2,"planning",56
"4064","subRE2_47",2593,394029,10000,0.2,6,"see raw data",3,7,0.95,50,53,1,379880,"baseline",55,"route 2",11,74.1818181818182,"15:12:34",88,47,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,1,"planning",56
"4065","subRE2_47",2392,405383,10000,0.2,5,"see raw data",4,8,0.35,55,20,1,394029,"baseline",21,"route 2",11,69.4545454545455,"15:12:34",88,47,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,1,"planning",56
"4066","subRE2_47",2472,1194557,10000,0.2,5,"see raw data",4,8,0.35,55,20,1,1183322,"planning",22,"route 2",11,71.2727272727273,"15:12:34",88,47,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,2,"planning",56
"4067","subRE2_47",2472,419009,10000,0.95,3,"see raw data",6,9,0.35,61,20,1,405383,"baseline",53,"route 1",53,69.5576923076923,"15:12:34",88,47,3,0.6,0.95,0.35,0.6,1,0.95,6,3,1,6,1,"planning",56
"4068","subRE2_47",2231,1207941,10000,0.95,3,"see raw data",6,9,0.35,61,20,1,1194557,"planning",55,"route 1",53,72.3454545454545,"15:12:34",88,47,3,0.6,0.95,0.35,0.6,1,0.95,6,3,1,6,2,"planning",56
"4069","subRE2_47",3075,1219818,10000,0.35,3,"see raw data",4,10,0.2,65,11,1,1207941,"planning",22,"route 1",20,70.3636363636364,"15:12:34",88,47,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,2,"planning",56
"4070","subRE2_47",2694,430464,10000,0.35,3,"see raw data",4,10,0.2,65,11,1,419009,"baseline",22,"route 1",20,71.2727272727273,"15:12:34",88,47,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,1,"planning",56
"4071","subRE2_47",2593,479982,10000,0.55,7,"see raw data",5,11,0.75,7,42,1,466396,"baseline",44,"route 2",31,83.0444444444445,"15:12:34",88,47,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,1,"planning",56
"4072","subRE2_47",2795,1268733,10000,0.55,7,"see raw data",5,11,0.75,7,42,1,1255389,"planning",44,"route 2",31,71.7272727272727,"15:12:34",88,47,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,2,"planning",56
"4073","subRE2_47",2552,493909,10000,0.2,6,"see raw data",4,12,0.75,13,42,1,479982,"baseline",44,"route 2",11,93.0232558139535,"15:12:34",88,47,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",56
"4074","subRE2_47",2311,1281414,10000,0.2,6,"see raw data",4,12,0.75,13,42,1,1268733,"planning",43,"route 2",11,71.5116279069767,"15:12:34",88,47,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",56
"4075","subRE2_47",2692,507775,10000,0.35,5,"see raw data",3,13,0.95,18,53,1,493909,"baseline",53,"route 2",20,74.4259259259259,"15:12:34",88,47,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,1,"planning",56
"4076","subRE2_47",2733,1295301,10000,0.35,5,"see raw data",3,13,0.95,18,53,1,1281414,"planning",55,"route 2",20,70.5272727272727,"15:12:34",88,47,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,2,"planning",56
"4077","subRE2_47",3276,1306937,10000,0.95,8,"see raw data",1,14,0.2,26,11,1,1295301,"planning",14,"route 2",53,73.1428571428571,"15:12:34",88,47,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",56
"4078","subRE2_47",3417,519350,10000,0.95,8,"see raw data",1,14,0.2,26,11,1,507775,"baseline",12,"route 2",53,69.5384615384615,"15:12:34",88,47,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",56
"4079","subRE2_47",2231,1319537,10000,0.75,3,"see raw data",4,15,0.35,30,20,1,1306937,"planning",43,"route 1",42,72.4418604651163,"15:12:34",88,47,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,2,"planning",56
"4080","subRE2_47",2654,532373,10000,0.75,3,"see raw data",4,15,0.35,30,20,1,519350,"baseline",45,"route 1",42,69.2444444444444,"15:12:34",88,47,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,1,"planning",56
"4081","subRE2_47",2592,1331696,10000,0.55,5,"see raw data",6,16,0.2,36,11,1,1319537,"planning",33,"route 1",31,70.9411764705882,"15:12:34",88,47,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,2,"planning",56
"4082","subRE2_47",3176,544933,10000,0.55,5,"see raw data",6,16,0.2,36,11,1,532373,"baseline",32,"route 1",31,67.84375,"15:12:34",88,47,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,1,"planning",56
"4083","subRE2_47",2010,1344658,10000,0.95,3,"see raw data",5,17,0.2,41,11,1,1331696,"planning",55,"route 1",53,70.5272727272727,"15:12:34",88,47,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"planning",56
"4084","subRE2_47",3295,560388,10000,0.95,3,"see raw data",5,17,0.2,41,11,1,544933,"baseline",55,"route 1",53,89.5272727272727,"15:12:34",88,47,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"planning",56
"4085","subRE2_47",2452,1358304,10000,0.95,4,"see raw data",5,18,0.35,46,20,1,1344658,"planning",55,"route 1",53,73.4545454545455,"15:12:34",88,47,1,0.6,0.95,0.35,0.6,1,0.95,5,4,1,5,2,"planning",56
"4086","subRE2_47",2613,574757,10000,0.95,4,"see raw data",5,18,0.35,46,20,1,560388,"baseline",54,"route 1",53,82.9454545454546,"15:12:34",88,47,1,0.6,0.95,0.35,0.6,1,0.95,5,4,1,5,1,"planning",56
"4087","subRE2_47",2211,587920,10000,0.95,3,"see raw data",5,19,0.2,51,11,1,574757,"baseline",54,"route 1",53,71.462962962963,"15:12:34",88,47,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"planning",56
"4088","subRE2_47",2129,1371809,10000,0.95,3,"see raw data",5,19,0.2,51,11,1,1358304,"planning",55,"route 1",53,73.4545454545455,"15:12:34",88,47,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"planning",56
"4089","subRE2_47",2110,601184,10000,0.95,4,"see raw data",7,20,0.55,58,31,1,587920,"baseline",54,"route 1",53,71.0925925925926,"15:12:34",88,47,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,1,"planning",56
"4090","subRE2_47",1930,1385092,10000,0.95,4,"see raw data",7,20,0.55,58,31,1,1371809,"planning",56,"route 1",53,74.2857142857143,"15:12:34",88,47,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,2,"planning",56
"4091","subRE2_47",2411,613986,10000,0.75,6,"see raw data",7,21,0.2,65,11,1,601184,"baseline",43,"route 1",42,71.7045454545455,"15:12:34",88,47,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"planning",56
"4092","subRE2_47",1909,1397552,10000,0.75,6,"see raw data",7,21,0.2,65,11,1,1385092,"planning",44,"route 1",42,72.6136363636364,"15:12:34",88,47,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"planning",56
